1.100000000000000089e+00 6.225915491039044763e-02 7.126205112300608435e-02 4.749730862094742045e-02 3.387884441901815868e-02 3.680862758142955382e-02 2.991341476128279303e-02 2.989586746921705715e-02 2.792814174318121109e-02 2.886520150858307848e-02
1.200000000000000178e+00 -9.992891526097408272e-02 1.225491446743669360e-01 4.925144388608636292e-02 5.683928960652762097e-02 5.660551594381758866e-02 4.031670460128201905e-02 3.251501786186344889e-02 4.363913763310280775e-02 4.260553331848488529e-02
1.300000000000000044e+00 2.046665006996032515e-02 6.668412261353032222e-02 1.103019241663170252e-02 2.823542710889883137e-02 6.730053911802222344e-02 5.599979534791527103e-02 6.084140874570809210e-02 5.804534230082068064e-02 5.598578423803476228e-02
1.400000000000000133e+00 1.766234150921859314e-01 1.044063840486169625e-01 8.601794365202586334e-02 4.953852140488547440e-02 8.065837114507645733e-02 6.240480430251033050e-02 7.299747573391277000e-02 6.855397290285558665e-02 6.995272381292301500e-02
1.500000000000000000e+00 1.797133081539629140e-01 4.047457342017899556e-02 1.357914976339027191e-01 9.384800912409485552e-02 1.049408602253003447e-01 8.813894288158539980e-02 8.648661084428325985e-02 8.646856529360405497e-02 8.740862091783509202e-02
1.600000000000000089e+00 2.171620699742056460e-01 1.448685639756198684e-01 1.405595611729624772e-01 8.831075902630128316e-02 9.685460134813812794e-02 1.076346687362436244e-01 9.815186300808420583e-02 1.028538675500074023e-01 1.001505129238167563e-01
1.700000000000000178e+00 1.062997893950250738e-01 7.250226252465385990e-02 8.463978470219135630e-02 1.185267360559813105e-01 1.163640554349972267e-01 1.165694896984721535e-01 1.132849704748938313e-01 1.164905001298894988e-01 1.157579354403819455e-01
1.800000000000000044e+00 2.933034340084678671e-01 1.525659071532341760e-01 1.588343859885710252e-01 1.419047395063982309e-01 1.249139254899982870e-01 1.302820739906437042e-01 1.321749293860125518e-01 1.346972202260708074e-01 1.319903062096592083e-01
1.900000000000000133e+00 1.058624638280691310e-01 1.348413292813900599e-01 1.107976365782159245e-01 1.169828267412702794e-01 1.546839008450604791e-01 1.415245254880477255e-01 1.472505275463793784e-01 1.495564118533597164e-01 1.470304390609435130e-01
2.000000000000000000e+00 1.546014200628839097e-01 8.618186041216731319e-02 1.654224421330345585e-01 1.485390013346257476e-01 1.634626800150950632e-01 1.626999228007435239e-01 1.595608686901506812e-01 1.605180612835346021e-01 1.616990479424352256e-01
2.100000000000000089e+00 2.441883916887062633e-01 1.211043555301839769e-01 2.482933188240591393e-01 1.830829599451612999e-01 1.773718667044517916e-01 1.723729460946534231e-01 1.698249783550715708e-01 1.742562503591677525e-01 1.732228472696865640e-01
2.200000000000000178e+00 1.183298782780213693e-01 6.657704085730715982e-02 2.125674546728982262e-01 1.973102724735600055e-01 1.955390043766882524e-01 1.775497637835515008e-01 1.865624207477089846e-01 1.860288732758378083e-01 1.836699282680150369e-01
2.300000000000000266e+00 8.180312032050325588e-02 1.248895070066310398e-01 1.585621810735408643e-01 1.772600069484326080e-01 1.925626576372183596e-01 1.907625959140956673e-01 1.991937965536196564e-01 1.954049605234021991e-01 1.932075689491113135e-01
2.400000000000000355e+00 1.907612500542324174e-01 3.209959343825734557e-01 1.254279763081609378e-01 1.764415316043155824e-01 2.013214881994550842e-01 1.969294966385282952e-01 1.988093083653864335e-01 1.988381739723407426e-01 1.993251775211546395e-01
2.500000000000000000e+00 1.272255614972662152e-01 1.216834571180688412e-01 1.907622273885684616e-01 2.120757308460241575e-01 2.074527868130299768e-01 1.939199089181458113e-01 1.989216275619849206e-01 2.079026581829419018e-01 2.078307433823634032e-01
2.600000000000000089e+00 4.682156806564266582e-02 2.933070668751328047e-01 1.791545331032452781e-01 2.260948514876896520e-01 2.172766644939671254e-01 2.226584022058680223e-01 2.099857772197287198e-01 2.100554543349688053e-01 2.093279564418137062e-01
2.700000000000000178e+00 1.371084704634945028e-01 2.139836631912986897e-01 2.052843166575288592e-01 2.276448688029041600e-01 2.052814015470375564e-01 2.046046066376508155e-01 2.095260314568301030e-01 2.091803460086368305e-01 2.092782944015979807e-01
2.800000000000000266e+00 3.259080120590420737e-01 1.691000871160343311e-01 1.724432009359984086e-01 2.015994010149063931e-01 2.036425157991159918e-01 2.142251124742837187e-01 2.025309278347911246e-01 2.074699399872857453e-01 2.066007204331511971e-01
2.900000000000000355e+00 1.167100178815154710e-01 2.288527893787976331e-01 1.988669380714756796e-01 1.883172091629826128e-01 2.236771957891559581e-01 2.109015207333054254e-01 2.041385256178071816e-01 2.017883024826143679e-01 2.013193402965030576e-01
3.000000000000000000e+00 3.651110455398742793e-01 1.538870273370603059e-01 2.458355045361701741e-01 2.203132502528632741e-01 2.156696266416502084e-01 1.952916773314736509e-01 1.924543426811560209e-01 1.937390930829092361e-01 1.944780547306555751e-01
3.100000000000000089e+00 1.542369556778125372e-01 2.038294140013006406e-01 1.873571592876044911e-01 1.851364398825672553e-01 1.897715308791335653e-01 1.870598799994654671e-01 1.854791181187440685e-01 1.877329166560145202e-01 1.857883136353046527e-01
3.200000000000000178e+00 1.495105437008464877e-02 2.493005861699893744e-01 1.506354456910530548e-01 1.826875517397801851e-01 1.846608903704596849e-01 1.723980540969884123e-01 1.686489457226920952e-01 1.729082752274849477e-01 1.711288384915275462e-01
3.300000000000000266e+00 2.031632521243342815e-01 4.179798770263672136e-02 1.460748119915287191e-01 1.512251014263556737e-01 1.625270719467425962e-01 1.517352715286937603e-01 1.548842418225973849e-01 1.557807235336805540e-01 1.544095512310390828e-01
3.400000000000000355e+00 2.361461408484958890e-01 1.394839160146805201e-01 1.448624044710541958e-01 1.394369744649004150e-01 1.160683550218646609e-01 1.336533361105766704e-01 1.360688712800988132e-01 1.354764841658243069e-01 1.360994818233406956e-01
3.500000000000000000e+00 1.857002189806388204e-01 -3.802391359036330631e-03 1.065894815312916077e-01 1.350714771898647304e-01 1.229214129283404261e-01 1.170348299063947439e-01 1.099404582963512400e-01 1.142371139755213733e-01 1.146338828253393449e-01
3.600000000000000089e+00 2.739182235622482364e-02 1.601214995808554198e-01 2.446456781544766035e-02 9.243811764677579978e-02 9.586457955601375425e-02 9.067497168052929268e-02 8.796197418833948123e-02 9.091035194318917989e-02 9.127375142274950226e-02
3.700000000000000178e+00 1.234650666164436028e-01 1.621726337204833918e-02 1.189021770020029234e-01 6.258910068737688626e-02 6.830937903051637061e-02 6.851383929383066118e-02 6.065789326789779862e-02 6.238639450860170715e-02 6.127733630228635042e-02
3.800000000000000266e+00 -5.157653234326350922e-02 8.738270970494035894e-02 4.559916004019991254e-02 6.505589394741026488e-02 1.872299781707885413e-02 3.622885915954730807e-02 3.212017946039614352e-02 3.190316394544166073e-02 2.939866548784123013e-02
3.900000000000000355e+00 -7.290297403509057861e-02 8.096175589838564002e-02 6.315945948961369447e-03 -1.389381345968121809e-02 -1.562606992168238951e-02 -6.139759913272360356e-03 4.651081544618548662e-04 -3.379005815823648250e-03 -1.761264223696086626e-03
4.000000000000000000e+00 1.508668402571093636e-01 -5.647171254290857256e-02 -8.052141417556038516e-02 -5.721168900932643853e-02 -3.190260038074900495e-02 -4.835083995491578496e-02 -3.849151997126847718e-02 -3.652917855653827622e-02 -3.943134795955727245e-02
4.100000000000000533e+00 -1.326487391694249895e-01 -4.658759299054533731e-02 -6.630553017108976877e-02 -6.031973400651344241e-02 -7.448200301222197839e-02 -7.906741904120678788e-02 -7.276805205302284973e-02 -7.777554877298296920e-02 -7.476790378649134095e-02
4.200000000000000178e+00 -2.713871575933770597e-01 -1.402130355900102487e-01 -1.100245421966180998e-01 -9.474495847607480870e-02 -1.134575300718466129e-01 -1.053721434322635181e-01 -1.132982387377117622e-01 -1.117028596658729972e-01 -1.158095879178269449e-01
4.299999999999999822e+00 -2.216714516525751522e-01 -1.786602201221906550e-01 -1.522128210077016708e-01 -1.659636546374563537e-01 -1.684071877704206577e-01 -1.476225538085675359e-01 -1.535641516978505372e-01 -1.582850796643447133e-01 -1.563042043467580133e-01
4.400000000000000355e+00 -2.312623461463285679e-01 -2.834644109137124945e-01 -2.172069868377610458e-01 -1.935312171904355061e-01 -1.898564711594472043e-01 -1.996239334847794700e-01 -1.990785392118516461e-01 -1.985748097142772950e-01 -1.986147278948618422e-01
4.500000000000000000e+00 -8.197963614990305681e-02 -3.507075994306187439e-01 -2.422770394900957969e-01 -2.233726813571233205e-01 -2.305493444734819375e-01 -2.521360254977755289e-01 -2.374280637679586359e-01 -2.429733824539073717e-01 -2.452697791670711003e-01
4.600000000000000533e+00 -4.194724707827249266e-01 -3.269368309337615797e-01 -3.295153875909361263e-01 -3.078020847075889077e-01 -2.653732679060692434e-01 -2.933335349131765968e-01 -2.872138719661883055e-01 -2.890786720505734153e-01 -2.889247833605027016e-01
4.700000000000000178e+00 -1.182401173250119397e-01 -3.560834998878364410e-01 -3.307737617657339202e-01 -3.228109767528030138e-01 -3.284821755270824761e-01 -3.377045028077675926e-01 -3.367066830695606972e-01 -3.320425173700674581e-01 -3.357241396931096022e-01
4.800000000000000711e+00 -2.479547847496894886e-01 -3.460720130212474044e-01 -3.771336897733017501e-01 -3.770553405676222991e-01 -3.789644108996171323e-01 -3.772706507688795563e-01 -3.826354480815731818e-01 -3.824420040794756503e-01 -3.827660581411604368e-01
4.900000000000000355e+00 -5.460490656606999949e-01 -4.610872600972197866e-01 -4.077656286549304898e-01 -4.241075753190294839e-01 -4.301361929683595875e-01 -4.289227097973988823e-01 -4.272637775943887717e-01 -4.287461658120015895e-01 -4.289262572395006745e-01
5.000000000000000000e+00 -5.993918688316399734e-01 -4.585743366432091794e-01 -4.900904689477912912e-01 -4.494346243552284070e-01 -4.752761117390543744e-01 -4.821499588739550091e-01 -4.754209069696594958e-01 -4.772845267232382338e-01 -4.755203847149749863e-01
5.100000000000000533e+00 -4.393415287284677118e-01 -4.932065894117543814e-01 -4.963471379215022572e-01 -5.556323799320924683e-01 -5.186637500183763905e-01 -5.281538069767235388e-01 -5.211451098137607207e-01 -5.248387245825281155e-01 -5.215709606409097976e-01
5.200000000000000178e+00 -6.645990637425155390e-01 -7.146439064011689268e-01 -5.742260785564801129e-01 -5.766036023998031279e-01 -5.455192350722214423e-01 -5.772900594180769840e-01 -5.679560653836288608e-01 -5.704259175191527254e-01 -5.699039258610667513e-01
5.300000000000000711e+00 -5.987429085758794178e-01 -6.275135087751460006e-01 -6.180338141956317477e-01 -6.064950487230519327e-01 -6.059938596532666866e-01 -6.161946239620992305e-01 -6.165122927074158099e-01 -6.141264385125593250e-01 -6.148180989914467931e-01
5.400000000000000355e+00 -6.202630755616634906e-01 -6.427723240338560906e-01 -6.281614368992931574e-01 -6.420988204462071414e-01 -6.322782497570538229e-01 -6.506491028669810772e-01 -6.584883987826868346e-01 -6.563362622531150325e-01 -6.565618857390564944e-01
5.500000000000000000e+00 -5.931391334986023667e-01 -6.881908268824844521e-01 -7.023885512267051823e-01 -7.434065890344128125e-01 -6.878168822766114188e-01 -6.979015416170361030e-01 -7.026670910795760339e-01 -6.979539157913545733e-01 -7.012502560576103772e-01
5.600000000000000533e+00 -8.296239755259979809e-01 -7.510886678527233240e-01 -7.713012941531781630e-01 -7.281186609482981353e-01 -7.396035864657154457e-01 -7.445739687100465520e-01 -7.426423157404034026e-01 -7.416167051071863581e-01 -7.418437012493386273e-01
5.700000000000000178e+00 -7.729506676587790670e-01 -7.179734054220666684e-01 -8.027483089666880289e-01 -7.756270522826456126e-01 -7.726396156885867450e-01 -7.741741125264216539e-01 -7.827930028670425644e-01 -7.798615528985815004e-01 -7.810472407980725285e-01
5.800000000000000711e+00 -8.294089196821033960e-01 -8.395981143880973940e-01 -8.142330268277970795e-01 -7.900967508255611893e-01 -8.185641129293712570e-01 -8.195785812265802273e-01 -8.202578823379365058e-01 -8.190189799560173567e-01 -8.171781616637905366e-01
5.900000000000000355e+00 -1.027119252963090812e+00 -8.711751727043687277e-01 -8.801633037385585556e-01 -8.388802977337850297e-01 -8.560637196955852568e-01 -8.538151152364364949e-01 -8.553385351977604856e-01 -8.516340657056680197e-01 -8.516475149450726256e-01
6.000000000000000000e+00 -7.353463944566309696e-01 -9.747369779818203517e-01 -9.135082017838058732e-01 -8.859119908822454814e-01 -8.924946602895028613e-01 -8.844928043151838448e-01 -8.871072691114118003e-01 -8.860217553358884501e-01 -8.858963475314802771e-01
6.100000000000000533e+00 -9.278527178120784535e-01 -7.894681326191843596e-01 -9.271551338505820139e-01 -9.200744885413800755e-01 -8.933481598987232930e-01 -9.131906828980573820e-01 -9.194626997795122270e-01 -9.154975056302463443e-01 -9.149124462134861080e-01
6.200000000000000178e+00 -1.001249658757604077e+00 -8.468322264750095529e-01 -9.472598728692717129e-01 -9.371381261074112068e-01 -9.361159817587079157e-01 -9.585109795843550495e-01 -9.369878756637262107e-01 -9.406835970934785962e-01 -9.414392321633168192e-01
6.300000000000000711e+00 -9.316990323857962109e-01 -9.558877956016282873e-01 -9.633966160365338149e-01 -9.850228098906702590e-01 -9.938398236908345673e-01 -9.688759352146995019e-01 -9.699402218400917652e-01 -9.649213869248267628e-01 -9.656268362983019271e-01
6.400000000000000355e+00 -9.844853556123767113e-01 -1.064675987489120068e+00 -9.563731838319698975e-01 -9.940806499790587614e-01 -9.820686835639379497e-01 -9.837155727816476736e-01 -9.915502975856707035e-01 -9.863924282947303945e-01 -9.875302637866103517e-01
6.500000000000000000e+00 -9.692116636043542899e-01 -9.829257417175668587e-01 -1.024968872974640455e+00 -9.869625095925009806e-01 -1.000590070513021956e+00 -1.006161563944997228e+00 -1.007279160691936903e+00 -1.001175243103113566e+00 -1.005199625366108185e+00
6.600000000000000533e+00 -1.032358727472197035e+00 -9.834721551594490796e-01 -1.041244684556348998e+00 -1.002450606656944077e+00 -1.015032905995344681e+00 -1.010805269510196114e+00 -1.023197859146970812e+00 -1.018086414186883060e+00 -1.021152037167528226e+00
6.700000000000000178e+00 -1.012320961458780033e+00 -8.994251230736493019e-01 -1.003326947026653926e+00 -1.035732075500906069e+00 -1.044587638724457479e+00 -1.029072840945441936e+00 -1.036508547867014851e+00 -1.035570361197398759e+00 -1.031803606598912459e+00
6.800000000000000711e+00 -8.961970334953948125e-01 -1.039620524948980718e+00 -1.021350418315777997e+00 -1.040518676381852581e+00 -1.031999875052829418e+00 -1.039001818933439791e+00 -1.036017014795580282e+00 -1.043346166735489522e+00 -1.041180485356245855e+00
6.900000000000000355e+00 -9.059087714870068808e-01 -1.051784579378702622e+00 -1.087626828362364018e+00 -1.029936983228346037e+00 -1.038936931644975914e+00 -1.049865909022060562e+00 -1.049389703510156258e+00 -1.048950610071455625e+00 -1.047680284284342234e+00
7.000000000000000000e+00 -9.920335079408244550e-01 -1.057307677317594896e+00 -1.008263210965259393e+00 -1.086990594292949419e+00 -1.059741789069830853e+00 -1.055802671372328971e+00 -1.049105357056689725e+00 -1.050225814797922208e+00 -1.050511097102904357e+00
7.100000000000000533e+00 -9.703034518869910752e-01 -1.043589402645129116e+00 -1.050288742696638300e+00 -1.059413887083792138e+00 -1.042139439243432442e+00 -1.036886319399460854e+00 -1.053204133487062988e+00 -1.053343488495972036e+00 -1.051536102091521041e+00
7.200000000000000178e+00 -1.151282174482819887e+00 -1.024794170023217488e+00 -1.061864740279009345e+00 -1.061889797925226198e+00 -1.048769688497543262e+00 -1.046402980411784034e+00 -1.052193857161078050e+00 -1.048204687077878727e+00 -1.048069732388794639e+00
7.300000000000000711e+00 -9.847508277851335645e-01 -9.896760703150910832e-01 -1.091711975015641434e+00 -1.026986693460480771e+00 -1.045278606301173863e+00 -1.040211055843914156e+00 -1.048511821746537009e+00 -1.044641413460502211e+00 -1.044861827410407784e+00
7.400000000000000355e+00 -1.005859480900546554e+00 -9.832373772769367193e-01 -1.065978840357811208e+00 -1.053093087607355871e+00 -1.021006064994320228e+00 -1.042309986851644332e+00 -1.036623130494383815e+00 -1.039609482160870124e+00 -1.038194124152184372e+00
7.500000000000000000e+00 -1.093843469558000381e+00 -1.006650747803380597e+00 -9.963272009666207518e-01 -1.023676172899743886e+00 -1.011245031665902738e+00 -1.018933283745551144e+00 -1.033927217258636011e+00 -1.029703196391904774e+00 -1.028409563031324137e+00
7.600000000000000533e+00 -1.027316664296054283e+00 -1.035705843507895629e+00 -1.032405438599572234e+00 -1.028737649141430399e+00 -1.005157524566699934e+00 -1.026500790071449565e+00 -1.021580692913298449e+00 -1.017653929428527837e+00 -1.018276933812425344e+00
7.700000000000000178e+00 -8.569803202784185281e-01 -9.998547931128525246e-01 -1.024762510602922561e+00 -1.004468795200555098e+00 -9.958782282421453358e-01 -1.010879309727329645e+00 -1.009917532600783208e+00 -1.001077780488680125e+00 -1.006123866578969794e+00
7.800000000000000711e+00 -1.010907908625391816e+00 -9.603648722983901820e-01 -9.259149198758249710e-01 -1.004470775314465936e+00 -9.874485603318852167e-01 -9.979921611793084457e-01 -9.942584292924961931e-01 -9.922928880804595675e-01 -9.890298963839315727e-01
7.900000000000000355e+00 -8.211868209465980062e-01 -9.472485245736812498e-01 -9.519965941951740174e-01 -9.842586798296829587e-01 -9.803316042038866529e-01 -9.713731495643621594e-01 -9.734906632799442683e-01 -9.752344249040304502e-01 -9.745269386819808144e-01
8.000000000000000000e+00 -9.545166584100004403e-01 -1.007541818278378631e+00 -9.538397205157618242e-01 -9.597184426123169798e-01 -9.631584273240531013e-01 -9.611615017701726771e-01 -9.539126185924557966e-01 -9.574202281267848447e-01 -9.577836365770926452e-01
8.099999999999999645e+00 -1.042379034186334819e+00 -9.727957304119286830e-01 -9.488331799923008791e-01 -9.186306592561631623e-01 -9.313073658093397045e-01 -9.440673486299783201e-01 -9.438674585067563516e-01 -9.418870391979510259e-01 -9.421317638934805228e-01
8.200000000000001066e+00 -9.904360856519655032e-01 -9.769572768881975566e-01 -8.918410599705802744e-01 -9.637242204350214836e-01 -9.242177456760823917e-01 -9.256662662753384341e-01 -9.153308929349655010e-01 -9.235638991892417549e-01 -9.228158626957589927e-01
8.300000000000000711e+00 -7.059870747395209367e-01 -9.480696599000048019e-01 -9.174734306096703484e-01 -9.137450908169238994e-01 -8.932456307790284100e-01 -9.096325574975900885e-01 -9.054740273778366655e-01 -9.076301504365407169e-01 -9.064510467580191300e-01
8.400000000000000355e+00 -9.914115276490342854e-01 -8.853179324177076204e-01 -9.319339339420378288e-01 -8.847580237092501632e-01 -8.842227949166041601e-01 -8.855897784492662295e-01 -8.851477553821783806e-01 -8.865231259267205566e-01 -8.870248774429285721e-01
8.500000000000000000e+00 -9.071649728242519028e-01 -8.195253413689280730e-01 -8.818152535852283869e-01 -9.043052043979443733e-01 -8.750578170916879506e-01 -8.682035755365855589e-01 -8.664756440715983832e-01 -8.690551760529521275e-01 -8.701996902117445920e-01
8.599999999999999645e+00 -7.317519365563298628e-01 -8.217011542506560406e-01 -8.610449934926037718e-01 -8.463793480309271811e-01 -8.268688457443023054e-01 -8.430461872102819054e-01 -8.568926040034230418e-01 -8.490614935298713695e-01 -8.516366738544001169e-01
8.700000000000001066e+00 -7.164564172665556230e-01 -8.542158295950752489e-01 -7.917848858320035710e-01 -8.412117984383263858e-01 -8.376712543724970095e-01 -8.357839405169644742e-01 -8.317734141214624399e-01 -8.373327622958646188e-01 -8.344064483961615153e-01
8.800000000000000711e+00 -9.013969800136318877e-01 -7.253859148938683887e-01 -8.232879603562418547e-01 -8.145143119023419143e-01 -8.080760025843243266e-01 -8.165415772765405311e-01 -8.222574117864654974e-01 -8.191625448304478141e-01 -8.197694502991749177e-01
8.900000000000000355e+00 -8.307785772357142440e-01 -8.059272940316596356e-01 -8.096742260648895906e-01 -8.128662121932521689e-01 -8.219439030265528467e-01 -8.036143735688511258e-01 -8.029737629571429558e-01 -8.069986191879969795e-01 -8.060108340783456171e-01
9.000000000000000000e+00 -8.122228637939293838e-01 -8.822379926402170724e-01 -7.693518340439781111e-01 -7.994888695133435252e-01 -7.918851766881658261e-01 -7.990684166766608421e-01 -7.940465413129044192e-01 -7.912354745282427215e-01 -7.934463820406782997e-01
9.099999999999999645e+00 -7.607676711553189586e-01 -7.876003633893330358e-01 -7.766039905395765164e-01 -7.590507035478608611e-01 -7.723699490326220163e-01 -7.876908607728468903e-01 -7.893665123271907946e-01 -7.782177307340607531e-01 -7.826975000774848423e-01
9.200000000000001066e+00 -7.459058702886821601e-01 -7.903500731971542237e-01 -7.754210417457512161e-01 -7.786689123397307899e-01 -7.572172011515119205e-01 -7.799109893402702554e-01 -7.776642082578829607e-01 -7.762749049150579062e-01 -7.714301526828344358e-01
9.300000000000000711e+00 -8.443502207107906887e-01 -7.670526707353443330e-01 -7.721700458343319085e-01 -7.838621625395425507e-01 -7.630891698618084140e-01 -7.707967617105498936e-01 -7.615036529757426287e-01 -7.640538947917953072e-01 -7.648262357499311381e-01
9.400000000000000355e+00 -8.323647384431249741e-01 -8.754203546358371169e-01 -7.308072767280602289e-01 -7.921211530845791993e-01 -7.597325162483610228e-01 -7.556187877543243392e-01 -7.615654952054938809e-01 -7.625612232674370272e-01 -7.616351828610701258e-01
9.500000000000000000e+00 -7.779870798960046852e-01 -8.412256947426371978e-01 -7.632674405413338858e-01 -7.550128299633075413e-01 -7.633859118352769313e-01 -7.624141793969074765e-01 -7.567905764591845719e-01 -7.594732026767299082e-01 -7.623141470262675412e-01
9.600000000000001421e+00 -7.579797408697925842e-01 -7.227588003929937832e-01 -7.556938851251878697e-01 -7.657583176420533766e-01 -7.542141803497477426e-01 -7.576461755562958755e-01 -7.585783281641576004e-01 -7.588266939216614659e-01 -7.595230788862099569e-01
9.700000000000001066e+00 -6.956133031684788026e-01 -7.441445085364155609e-01 -7.615859672056561891e-01 -7.544909795766320260e-01 -7.554571153293337948e-01 -7.567029470340113084e-01 -7.617772150389845454e-01 -7.597641156440040344e-01 -7.614305943562180712e-01
9.800000000000000711e+00 -4.960752583187941767e-01 -8.085821116468179248e-01 -7.621260788966641719e-01 -7.421849750913339649e-01 -7.553252589470064171e-01 -7.530438664131571258e-01 -7.662453584566525366e-01 -7.639982644271217094e-01 -7.662431744385062027e-01
9.900000000000000355e+00 -7.643055023690638050e-01 -8.353570044243230353e-01 -8.040387312720572721e-01 -7.764808858796278246e-01 -7.624728908501252622e-01 -7.705666185172156402e-01 -7.672579534701310378e-01 -7.706723610475477715e-01 -7.714618282089903412e-01
1.000000000000000000e+01 -7.832162752360671831e-01 -8.660087543243737418e-01 -7.387773855102214293e-01 -7.747287620247027551e-01 -7.868950094342858081e-01 -7.929047817366934314e-01 -7.871274757327774152e-01 -7.798332767448490355e-01 -7.853140380082437311e-01
